,Country Name,Country ISO3,Year,Size,Poverty ratio (% Pop.),Vulnerable empolyment (% Empl.),Salaried workers (% Empl.),Undernourishment (% Pop.),Crop production index,Obesity (% Pop. 18+),Anemia among children (% Pop. 5-),Life expectancy (Years),"Birth rate (per 1,000)","Hospital beds (per 1,000)",Health expenditure (% GDP),Government healt expenditure (% Health Exp.),"Suicide rate (per 100,000)",Population age 65+ (% Pop.),Completed lower secondary (% Pop. 25+),PISA: Mean performance average,Education expenditure (% Public Insitutions Exp.),Education expenditure (% GDP),Female population (% Pop.),"School enrollment, tertiary (GPI)",Female labor force (% Labor),Domestic violence legislation,No work discrimination legislation,Sanitation services (% Pop.),Drinking water services (% Pop.),Access to electricity (% Pop.),Energy depletion (% GNI),Unemployment rate (% Labor),Youth not in education or employment (% Youth),Part time employment (% Empl.),Net national savings (% GDP),Central government debt (% GDP),GDP per capita (US$),GNI per capita growth (%),Account balance (% GDP),Inflation (%),Industry (% GDP),R&D expenditure (% GDP),"Refugee population per 1,000",Gini index,Population living in slums (% Urban Pop.),Urban population (% Pop.),Exposure to pollution (% Pop.),Particulate emission damage (% GNI),Renewable energy consumption (% Total Consum),"Greenhouse gas emissions (kt per 1,000)","CO2 emissions (kt per 1,000)",Carbon dioxide damage (% GNI),Marine protected areas (% waters),"Fisheries production (metric tons per 1,000)","Aquaculture production (metric tons per 1,000)","Agriculture, forestry, and fishing (% GDP)",Terrestrial protected areas (% of lands),"Mortality in the road (per 100,000)",Children out of school (% primary school age),Strength legal rights,Net ODA provided (% GNI),Fixed broadband subscriptions (per 100),Trade (% GDP),Foreign net direct investment (% GDP)
1456,Slovak Republic,SVK,2013,20,2.9,12.4800001531839,84.3899993896484,3.7,82.1,8.55,24.7,76.4121951219512,10.1,5.8,7.50908709,73.67860413,12.3,13.303183027542,99.2826919555664,0.0,92.8245315551758,4.07648992538452,51.4494013985596,1.3521900177002,44.803328059516,1.0,1.0,82.8961376952274,99.2678491620112,100.0,0.0096334323924922,14.2200002670288,13.6899995803833,21.4500007629395,5.94861123334567,0.0,18260.0157710019,1.56017773034579,0.01818126344423426,1.40047368963031,28.7422898986554,0.82362,0.12764637631149262,28.1,0.0,54.14,100.0,0.122231697119559,10.6783822104781,0.0,6.112803559615938,1.08985295560196,0.0,0.5712129067983573,0.204345029295283,2.73096817916193,0.0,5.2,4.06477022171021,7.0,0.093,20.45585123,181.398202430821,0.002759974041608286
1457,Slovak Republic,SVK,2014,20,3.5,12.2299999296666,84.5500030517578,5.2,105.03,8.25,25.0,76.8121951219512,10.2,5.79,6.89302301,79.59914398,12.9,13.6510571483253,99.3442611694336,0.0,92.8465881347656,4.221360206604,51.4301324160523,1.35280001163483,44.7577242254484,1.0,1.0,82.7965037511922,99.4111731843576,100.0,0.0061150595305967,13.1800003051758,12.8000001907349,24.7299995422363,6.27081188816857,0.0,18674.3440568625,2.17358273365815,0.011847472737392353,-0.0761653295419824,30.794352821095,0.88008,0.14597734601373885,26.1,0.0,54.0,100.0,0.118691971377625,12.2427515458209,0.0,5.66158132774424,1.03169872320002,0.0,0.5858766478709693,0.22711565819813942,3.22726037340153,0.0,6.6,5.14975023269653,7.0,0.086,21.94251661,178.186061562847,0.006345716493157433
1458,Slovak Republic,SVK,2015,20,2.8,12.0300001204014,84.8499984741211,5.8,86.67,7.9,25.4,76.5634146341463,10.3,5.75,6.79333973,78.84928131,12.4,14.0470684896325,99.2700729370117,498.7713016399384,84.9659423828125,4.59954023361206,51.409095642185,1.35145998001099,45.2558796681392,1.0,1.0,82.7006386533545,99.554497206704,100.0,0.0038989825453527,11.4799995422363,13.7200002670288,24.3899993896484,6.42176954571101,0.0,16310.9884090005,3.29139633980179,-0.020903589626787695,-0.325219777427739,30.5111937478748,1.17171,0.15044799763118152,26.5,0.0,53.889,100.0,0.120340760878851,13.4091682209694,0.0,5.767758994107638,1.25984266406271,0.0,0.6046737118143715,0.24127544592487998,2.62377700289306,0.0,6.4,6.08403015136719,7.0,0.101,23.43456881,180.949607537219,-0.0011540337633171554
1459,Slovak Republic,SVK,2016,20,3.2,12.2299998849631,84.5699996948242,6.5,108.31,7.55,26.1,77.1658536585366,10.6,5.78,7.11145544,79.78240967,12.3,14.5481176691744,99.3035583496094,0.0,94.7405624389648,3.91171002388,51.3859516012584,1.34238004684448,45.4443295530112,1.0,1.0,82.6083869343751,99.6978212290503,100.0,0.0031934860514755,9.67000007629395,12.25,24.1499996185303,4.61399602657043,0.0,16508.6703604932,2.59834734125539,-0.027131568472673395,-0.520010196278324,29.2745233496545,0.78895,0.18045230185324515,25.2,0.0,53.806,100.0,0.111343231666507,0.0,0.0,5.9703222252052095,1.33359643776557,0.0,0.7429202673978575,0.3993243988239629,2.69155293475818,37.28,6.3,6.4764199256897,7.0,0.121,24.55972553,184.475681319602,-0.007464569777322646
1460,Slovak Republic,SVK,2017,20,0.0,12.0600000396371,84.7399978637695,5.8,87.54,0.0,0.0,77.1658536585366,10.7,5.82,6.76883841,79.1057663,12.3,15.0810220451917,99.2805023193359,0.0,94.5111618041992,3.93913006782532,51.3615789414753,1.34472000598907,45.6194746975633,1.0,1.0,82.5197201577606,99.7877341102388,100.0,0.0055197682597463,8.13000011444092,12.1000003814697,26.2000007629395,4.67259258480832,0.0,17556.6008176369,2.67760665989798,-0.019409225561852705,1.31194588223234,28.9869820125684,0.88267,0.16767072998540972,0.0,0.0,53.751,100.0,0.111839543293319,0.0,0.0,0.0,1.2797708695008,0.0,0.8303128383117782,0.4865142571627079,2.39904109429744,37.6304133373472,6.2,5.49838018417358,7.0,0.0,25.78518328,188.106721379078,-0.028554507113705933
1461,Slovak Republic,SVK,2018,20,2.4,11.900000192225,85.1900024414063,6.1,97.38,0.0,0.0,77.2658536585366,10.6,5.7,6.68639565,79.2390976,12.2,15.629246504777,0.0,505.893536651441,0.0,0.0,51.3383325230785,1.33852005004883,45.3713460336042,1.0,1.0,0.0,0.0,100.0,0.0040486829236773,6.53999996185303,10.1899995803833,23.7000007629395,5.68485926044854,0.0,19406.3475337924,0.0,-0.02169285504752658,2.51403712883808,29.2660621347697,0.83252,0.17221212347645973,25.0,0.0,53.726,0.0,0.111839543293319,0.0,0.0,0.0,1.19923558790294,0.0,0.7640141574246466,0.4083905697723257,2.37973404675239,37.6304133373472,6.1,4.43058013916016,7.0,0.0,27.65439443,190.54363649986,-0.012231282476437424
1462,Slovak Republic,SVK,2019,20,0.0,12.0699995458126,84.9499969482422,0.0,0.0,0.0,0.0,77.4707317073171,10.5,0.0,0.0,0.0,12.1,16.1723638921146,0.0,0.0,0.0,0.0,51.3192750904708,0.0,45.4257166147535,1.0,1.0,0.0,0.0,100.0,0.0030138071661576,5.75,10.3000001907349,22.7399997711182,4.42366129082983,0.0,19266.0141007811,0.0,-0.027046171479595104,2.66456133425443,28.7207864104917,0.0,0.17692959137331649,0.0,0.0,53.729,0.0,0.122784377421614,0.0,0.0,0.0,1.23901780300352,0.0,0.0,0.0,2.46610731901139,0.0,6.1,0.0,7.0,0.0,29.04687968,184.479249423884,-0.021619825515657002
1463,Slovak Republic,SVK,2020,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.78999996185303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9369412669422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,Slovenia,SVN,2000,20,0.0,12.3800001144409,83.9400024414063,0.0,113.76,15.1,27.5,75.4121951219512,9.1,5.4,7.80406952,71.39096069,32.0,14.1100569145407,0.0,0.0,0.0,0.0,51.0993052306423,1.27858996391296,46.0139778659515,0.0,0.0,74.2619656233402,79.7919237518739,100.0,0.00530250178272,6.92000007629395,0.0,19.4300003051758,5.88846920398894,0.0,10201.3035366727,0.0,-0.02698423104672002,8.91174418658764,30.4678715811631,1.3563,1.4148346468569706,0.0,0.0,50.754,100.0,0.151382148634112,15.8647646209616,10.521807257689456,7.238403660268738,1.32058230454113,0.0,1.5269555161707957,0.5937881016126803,3.08556322926251,0.0,16.4,4.31522989273071,0.0,0.0,0.0,103.947770560229,-0.003474681806016003
1505,Slovenia,SVN,2001,20,0.0,13.3399996757507,82.9199981689453,2.5,94.8,14.75,27.2,75.7585365853659,8.8,5.16,7.87602425,70.56112671,30.9,14.4284089096591,0.0,0.0,0.0,5.7568302154541,51.0883002751758,1.27576005458832,45.5985309189593,0.0,0.0,74.5138769425471,79.7868745179155,100.0,0.0138094703135348,5.67999982833862,0.0,24.6499996185303,6.86369622773157,0.0,10479.7596309273,0.0,0.001499307111477171,8.37966587492205,30.5505912651881,1.46773,1.210304910494664,0.0,0.0,50.78,0.0,0.154244413802635,14.9918228178183,10.890441603164565,7.611741112215496,1.41025465405704,0.0,1.5506561047358012,0.6335150547674268,2.78807125237532,0.0,15.0,3.67445993423462,0.0,0.0,0.27673499,104.534076563023,-0.017756969527942087
1506,Slovenia,SVN,2002,20,0.0,12.6900000572205,83.75,2.5,117.45,14.4,27.0,76.0073170731707,8.8,5.09,8.02119923,72.42923737,29.1,14.7214239455493,0.0,0.0,0.0,5.67286014556885,51.1084832672039,1.31070005893707,45.8923472432164,0.0,1.0,74.765807469161,79.7819836248324,100.0,0.0053983667559304,5.92000007629395,0.0,20.2099990844727,7.13464076458514,0.0,11777.1556578814,0.0,0.010378933113476107,7.48077770703756,29.9670575106009,1.43874,0.19252656014198835,0.0,0.0,50.857,0.0,0.143294144252929,14.0960864715884,11.201765628995302,7.731011817320372,1.33442808060992,0.0,1.49157946985004,0.6462675417266224,2.97920281086595,0.0,14.1,2.96899008750916,0.0,0.0,2.854925886,103.651280553018,-0.0642106021946514
1507,Slovenia,SVN,2003,20,0.0,10.8200001716614,85.9899978637695,2.5,89.01,14.05,26.8,76.8585365853659,8.7,4.96,8.09883595,71.96820068,29.7,14.9950046834237,0.0,0.0,90.3785400390625,5.70333003997803,51.1379854164413,1.26403999328613,45.8632385813258,0.0,1.0,75.0177939278687,81.0725815680009,100.0,0.0044995889286424,6.48000001907349,7.26000022888184,19.75,6.78203536710655,0.0,14849.0372415032,0.0,-0.007278626094124687,5.54416421752898,30.2466575643583,1.24528,1.0347075485548418,0.0,0.0,51.082,0.0,0.133354783721503,14.1837304266118,10.991697586801441,7.772287174687195,1.11030847386686,0.0,1.3203168960978247,0.6779463986415016,2.25206975614957,0.0,13.0,2.02740001678467,0.0,0.0,2.917305125,102.324625859168,0.005881615800676555
1508,Slovenia,SVN,2004,20,0.3,12.1599998474121,84.379997253418,2.5,122.37,13.7,26.6,77.2073170731707,9.0,4.8,7.93957281,71.98925018,28.7,15.2539766920474,100.0,0.0,90.4882202148438,5.64425992965698,51.1433374903152,1.27557003498077,46.1176081778935,0.0,1.0,75.2697813303244,82.3629930024088,100.0,0.0326278226914778,6.01000022888184,6.55999994277954,27.1100006103516,7.00970532625362,0.0,17233.1385611279,0.0,-0.025933621635496975,3.59297594249513,30.2548712114283,1.36806,0.14972368718865986,24.8,0.0,51.308,0.0,0.137814726419534,15.4105521202857,11.048747428658416,7.884828934428036,1.02254471018486,0.0,1.2989406172822198,0.7866752928875741,2.42963083827174,0.0,14.4,0.405000001192093,0.0,0.0,5.781716814,111.556541038575,-0.008179624078871035
1509,Slovenia,SVN,2005,20,0.4,11.8699998855591,84.8600006103516,2.5,112.75,13.399999999999999,26.4,77.6121951219512,9.1,4.83,7.99595737,72.22161865,26.8,15.5025925123911,94.2979888916016,0.0,90.0281982421875,5.60408020019531,51.1025429340359,1.29828000068665,45.9314991599805,0.0,1.0,75.9624629953511,83.653209580785,100.0,0.0199659315351603,6.51000022888184,8.93000030517578,24.6700000762939,7.68803462847731,0.0,18098.9085440003,4.12231040393188,-0.01879502175669808,2.45150132316474,29.7904828756274,1.41229,0.12147121132291647,24.6,0.0,51.533,100.0,0.126033162304433,14.5662547123469,11.180791602390235,7.931674693097737,1.02788176923947,0.0,1.2861951717442965,0.6728405367927801,2.42520298872385,0.0,13.5,0.145219996571541,0.0,0.106,9.857261441,120.262617804629,0.0024443195084023223
1510,Slovenia,SVN,2006,20,0.3,12.6199998855591,83.8000030517578,2.5,100.64,13.05,26.1,78.0865853658537,9.4,4.77,7.82322741,71.74246216,27.9,15.7716374604855,94.9931411743164,491.4019,89.6972122192383,5.59066009521484,51.0065036078718,1.31271994113922,46.1194243748641,0.0,1.0,76.6556103479286,84.9432348668691,100.0,0.0200608985019605,5.94999980926514,8.52000045776367,28.3600006103516,9.96512878095072,0.0,19672.9655554146,5.07651371915263,-0.01761016174510548,2.45792444195864,30.121920191459,1.53291,0.12407393012395435,24.4,0.0,51.758,0.0,0.120821627805954,14.4143715723375,11.351842373290122,8.094608115730582,1.01988443556696,0.0,1.2468029513214123,0.682157471243749,2.11914767621997,0.0,13.7,0.0542900003492832,0.0,0.119,13.97372193,129.788393459099,0.005432882551766089
1511,Slovenia,SVN,2007,20,0.2,12.5800004005432,84.1100006103516,2.5,103.86,12.7,25.8,78.5609756097561,9.8,4.66,7.51139164,70.23893738,22.9,16.0241099180068,94.9556884765625,0.0,91.7393264770508,5.11661005020142,50.8676883379189,1.3172299861908,45.8072032513448,0.0,1.0,77.3492145756069,86.2330589954583,100.0,0.0276167038466355,4.82000017166138,6.69999980926514,26.9200000762939,11.0508260718609,0.0,23787.6465566688,5.2377534655419,-0.041965668627388764,3.65749563284104,30.6536886470498,1.42382,0.12635509647087736,24.4,0.0,51.983,0.0,0.11192166152387,14.0899770794388,11.363305885372638,8.049468763533621,0.890088283255372,0.0,1.2211621009842317,0.6699297663867695,2.04807019872806,0.0,15.6,0.770910024642944,0.0,0.12,17.13005897,137.127148234266,0.0069017286857146615
1512,Slovenia,SVN,2008,20,0.1,10.9499998092651,85.879997253418,2.5,98.38,12.3,25.5,78.7658536585366,10.8,4.74,7.85466576,72.16070557,20.6,16.2592459313947,95.1745910644531,0.0,88.8718338012695,5.10951995849609,50.7086086397314,1.32167994976044,45.9886541165254,1.0,1.0,78.0432819572664,87.5226878021006,100.0,0.0700089621772312,4.36999988555908,6.5,28.3600006103516,9.76550930106725,0.0,27483.3371698569,3.02766111512342,-0.053039141556738334,5.64742380573934,29.7882586102964,1.62564,0.12714488976488583,23.7,0.0,52.209,0.0,0.0930005707126729,13.8524951998047,11.503525623900469,8.586441209588209,0.859425891811375,0.0,1.0867742160691996,0.6505662647502913,1.8279136220512,0.0,11.1,0.670009970664978,0.0,0.129,21.02239587,134.73152161893,0.004527191625674283
1513,Slovenia,SVN,2009,20,0.2,12.8399996757507,83.8099975585938,2.5,99.15,12.0,25.2,78.9707317073171,10.7,4.6,8.540802,72.01541901,22.5,16.4787265636217,95.5970611572266,489.56810074141436,90.0590515136719,5.55496978759766,50.5618773069421,1.3249100446701,45.7975180872982,1.0,1.0,78.7405326763969,88.8121132200957,100.0,0.0226659655600461,5.8600001335144,7.46000003814697,29.4699993133545,3.01826822686096,0.0,24694.2304876707,-7.50440700966598,-0.010826106655350207,0.83926224679384,27.3738187364162,1.81629,0.13776745148354952,24.8,0.0,52.433,0.0,0.103914135355945,19.0283649811127,10.517960316110113,7.4916023139048535,0.851433322741881,0.0,1.148156336503006,0.6405941236474839,1.81591318608916,0.0,8.9,0.707159996032715,0.0,0.149,22.07833203,113.121871683813,0.013639096336092083
1514,Slovenia,SVN,2010,20,0.1,13.5000004768372,82.7399978637695,2.5,99.8,11.649999999999999,25.0,79.4219512195122,10.9,4.57,8.56503296,72.3649292,20.7,16.6889749463745,95.4296875,0.0,91.3360137939453,5.54546022415161,50.4496078961072,1.3272500038147,45.5390186770391,1.0,1.0,79.4371296990289,90.1013418171192,100.0,0.0460086329957712,7.23999977111816,7.1100001335144,30.1800003051758,2.02837736337555,0.0,23509.5431355463,1.28702984710678,-0.007609727694460592,1.80117022137136,26.5060887705994,2.05763,0.1537648218305043,24.9,0.0,52.658,100.0,0.0993860776843707,19.5047538484834,10.68722180160628,7.485854368605031,0.921283151283131,0.0,0.839311867966326,0.37996997164091617,1.89386405075428,0.0,7.2,0.635800004005432,0.0,0.127,23.02738119,127.491480632624,-0.0024831778297491887
1515,Slovenia,SVN,2011,20,0.2,13.2200002670288,83.1900024414063,2.5,102.19,11.25,25.0,79.9707317073171,10.7,4.62,8.53639603,72.26573944,21.6,16.9008042268098,96.0180206298828,0.0,91.4231033325195,5.541259765625,50.3784469974328,1.40275001525879,45.6786237289063,1.0,1.0,80.1331113785039,91.3903632070193,100.0,0.0529022739751236,8.17000007629395,7.07999992370605,28.7600002288818,1.57050453512738,0.0,25095.1322896197,0.631097252289536,-0.008375802817726395,1.80285171941907,26.8088279393627,2.42358,0.06527532792327519,24.9,0.0,52.883,100.0,0.0848513921430478,18.5864329328115,10.479845009527276,7.3845773885289825,0.88903269444422,0.0,1.1141665409264128,0.6803247864478384,2.14260566834084,0.0,7.1,0.329589992761612,0.0,0.129,24.10057686,139.277906278572,-0.017275417131931346
1516,Slovenia,SVN,2012,20,0.2,12.8299999237061,83.7600021362305,2.5,83.63,10.9,25.0,80.1243902439024,10.7,4.54,8.71509933,70.85122681,22.0,17.105747190113,96.8689804077148,484.2633655433937,91.4563217163086,5.62023019790649,50.3408451443416,1.322350025177,45.8780351194395,1.0,1.0,80.8285281443076,92.6791806873644,100.0,0.0233698358628624,8.84000015258789,9.27999973297119,29.8400001525879,-0.718424808888518,0.0,22643.1002515007,-3.02725397751243,0.012882090746138799,2.5974138603901,27.3945893766499,2.57319,0.08215213311173322,25.6,0.0,53.108,99.8362522126221,0.0807965711079272,19.7046257549979,10.24458893930226,7.133786936255292,0.993962173188111,0.0,0.7969670973946982,0.5611136761077438,1.96350552854926,0.0,6.6,0.400029987096787,0.0,0.13,24.75120552,142.384430845304,-0.012875605819190825
1517,Slovenia,SVN,2013,20,0.2,13.6099996566772,83.120002746582,2.5,83.49,10.55,25.3,80.3219512195122,10.2,4.55,8.74028301,70.30366516,22.2,17.3364968421461,97.1484069824219,0.0,87.9921722412109,5.4057297706604,50.3257687386095,1.31066000461578,45.6247717018945,1.0,1.0,81.5234183433974,93.9677841352706,100.0,0.011878475661563,10.1000003814697,9.23999977111816,28.6499996185303,0.789122979643287,0.0,23496.602499332,-0.953199397917388,0.03291360899494576,1.76920085881896,27.4889544680464,2.5801,0.09806048972962005,26.2,0.0,53.332,99.8361029904907,0.0792329428397631,22.0056325886711,0.0,6.743161615823274,0.939911122078399,0.0,0.7892976274822775,0.5950135518489402,1.97122520387357,0.0,6.3,0.657029986381531,3.0,0.13,25.42864898,143.75635401147,-0.0014862583322893153
1518,Slovenia,SVN,2014,20,0.2,15.0899996757507,81.4300003051758,2.5,98.26,10.2,25.7,81.0780487804878,10.3,4.54,8.50197506,70.52433014,19.6,17.6320733179588,97.5927124023438,0.0,87.4013595581055,5.29169988632202,50.318115510223,1.31053996086121,45.8905274290842,1.0,1.0,82.2178273748306,95.2561764341703,100.0,0.0071475468583378,9.67000007629395,9.42000007629395,29.5499992370605,3.77201131915993,0.0,24214.9220717273,3.0909594429654,0.051042595055054055,0.199343826570849,28.1368465759898,2.36743,0.12172765982211273,25.7,0.0,53.557,99.7933924534698,0.0745274807700652,22.3004865571111,0.0,6.053631945993657,0.849061172581084,0.0,0.8762451860969214,0.6771646906507968,2.01709653525567,0.0,5.5,0.798449993133545,3.0,0.125,26.88359013,145.549750211855,-0.016156698152488838
1519,Slovenia,SVN,2015,20,0.1,12.9399995803833,83.5,2.5,106.0,9.850000000000001,26.2,80.7756097560976,10.0,4.51,8.49823952,71.35444641,21.0,18.0132860241821,98.1699295043945,476.4040473144537,91.8238372802734,4.90953016281128,50.3065132804718,1.31860995292664,45.8673712658846,1.0,1.0,82.5326375407334,96.5509346235079,100.0,0.0055136079345548,8.96000003814697,9.51000022888184,28.0400009155273,2.60157549829131,0.0,20881.7669299329,-0.107845890277318,0.038205727268810497,-0.525552285820838,28.0267665716727,2.19504,0.1376281722930259,25.4,0.0,53.781,99.7937147060447,0.0677595824660197,20.8773961432658,0.0,6.072183553336489,1.04315591087758,0.0,0.9452690756841695,0.7788591260184025,2.09659621336938,0.0,6.0,0.450910001993179,3.0,0.149,27.47326549,146.295856696074,-0.032591020809110874
1520,Slovenia,SVN,2016,20,0.1,10.5299997329712,85.8099975585938,2.5,95.74,9.5,26.9,81.1756097560976,9.9,4.49,8.47909927,72.28774261,19.0,18.4807709923296,97.6204681396484,0.0,87.2459335327148,4.80178022384644,50.288423757536,1.30229997634888,46.4308072314379,1.0,1.0,82.7869741198301,97.8457365327488,100.0,0.0064442669542702,8.0,8.02999973297119,28.7099990844727,3.53342298319587,0.0,21663.643413767,3.68956391078501,0.04790674680192528,-0.0549995416704911,27.9656586171174,2.01191,0.21985025001912795,24.8,3.70000004768372,54.02,99.4741254084,0.0577191679808483,0.0,0.0,6.1174615334700215,1.04061884877319,100.0,1.0431841067351801,0.8928148063052422,1.98017135976102,53.64,6.5,0.466360002756119,3.0,0.187,28.41197372,146.657774528668,-0.021653378032834476
1521,Slovenia,SVN,2017,20,0.1,10.7599999904632,85.4199981689453,2.5,87.39,0.0,0.0,81.0292682926829,9.8,4.5,8.18941784,71.79818726,20.9,19.0233163840774,97.7727813720703,0.0,93.1282272338867,4.78323984146118,50.2675550653898,1.30178999900818,46.4407810729549,1.0,1.0,83.0413229736637,98.0529725389672,100.0,0.0082666313805031,6.55999994277954,6.51999998092651,32.2200012207031,7.3476714647759,0.0,23512.8172674713,5.53299333791664,0.06246197842114049,1.42910743319297,28.3612997603369,1.86581,0.2956850310783841,24.2,0.0,54.273,99.4910252834569,0.0596772944781264,0.0,0.0,0.0,1.00277640195059,100.0,0.9727940947901895,0.8372580442714244,1.81973227125804,53.6229604410885,5.2,0.182070001959801,3.0,0.0,28.9839019,157.280150918657,-0.011631925543192173
1522,Slovenia,SVN,2018,20,0.1,11.4099996089935,84.8000030517578,2.5,102.62,0.0,0.0,81.3780487804878,9.4,4.43,8.29891014,72.40888214,17.8,19.6068796541788,0.0,484.24620545,0.0,0.0,50.2452070327013,1.30725002288818,46.2026987951807,1.0,1.0,0.0,0.0,100.0,0.009845957649054,5.1100001335144,6.61999988555908,30.0400009155273,8.58951842304594,0.0,26115.9133661854,4.20815435500717,0.05853256925076537,1.73860861988181,28.2811615121718,1.94221,0.35970980194744767,24.6,3.70000004768372,54.541,0.0,0.0596772944781264,0.0,0.0,0.0,0.948200720902213,213.425085245979,1.0522452532229227,0.9250713874479604,2.24352120692347,53.6229604410885,4.5,0.232710003852844,3.0,0.0,29.48956054,161.102271299837,-0.020110867811015055
1523,Slovenia,SVN,2019,20,0.0,10.0799995660782,86.3300018310547,0.0,0.0,0.0,0.0,81.280487804878,9.3,0.0,0.0,0.0,19.8,20.1862840087865,0.0,0.0,0.0,0.0,50.2233656972252,0.0,46.4365437007656,1.0,1.0,0.0,0.0,100.0,0.006238339195599,4.44999980926514,7.03000020980835,28.8799991607666,8.17001806805174,0.0,25940.728030936,2.46493010688584,0.05629041373614003,1.63052260754338,28.8877765505687,0.0,0.3548196333530455,0.0,0.0,54.822,0.0,0.0577339072521594,0.0,0.0,0.0,0.984890001456958,0.0,0.0,0.0,2.00582523537558,0.0,5.1,0.0,3.0,0.0,30.20892366,159.027557774336,-0.015522814925434095
